-48.72 0.695565 0.0120008
-48.71 0.692881 0.00463093
-48.7 0.689908 -0.00269579
-48.69 0.686645 -0.00997131
-48.68 0.683092 -0.0171875
-48.67 0.67925 -0.0243361
-48.66 0.675119 -0.0314089
-48.65 0.670699 -0.0383976
-48.64 0.665992 -0.0452939
-48.63 0.660999 -0.0520894
-48.62 0.655721 -0.0587758
-48.61 0.65016 -0.0653447
-48.6 0.644319 -0.0717877
-48.59 0.638198 -0.0780966
-48.58 0.631802 -0.0842629
-48.57 0.625133 -0.0902785
-48.56 0.618193 -0.0961351
-48.55 0.610987 -0.101825
-48.54 0.603517 -0.107339
-48.53 0.595789 -0.11267
-48.52 0.587805 -0.11781
-48.51 0.57957 -0.122751
-48.5 0.57109 -0.127486
-48.49 0.562369 -0.132006
-48.48 0.553411 -0.136305
-48.47 0.544223 -0.140376
-48.46 0.534811 -0.14421
-48.45 0.525179 -0.147802
-48.44 0.515335 -0.151144
-48.43 0.505283 -0.15423
-48.42 0.495032 -0.157054
-48.41 0.484588 -0.159609
-48.4 0.473957 -0.16189
-48.39 0.463146 -0.16389
-48.38 0.452164 -0.165605
-48.37 0.441016 -0.167028
-48.36 0.429712 -0.168156
-48.35 0.418258 -0.168982
-48.34 0.406662 -0.169503
-48.33 0.394933 -0.169715
-48.32 0.383078 -0.169612
-48.31 0.371106 -0.169192
-48.3 0.359025 -0.168451
-48.29 0.346843 -0.167386
-48.28 0.334568 -0.165993
-48.27 0.32221 -0.164271
-48.26 0.309776 -0.162215
-48.25 0.297275 -0.159825
-48.24 0.284715 -0.157098
-48.23 0.272106 -0.154033
-48.22 0.259455 -0.150628
-48.21 0.246772 -0.146882
-48.2 0.234065 -0.142793
-48.19 0.221341 -0.138362
-48.18 0.208611 -0.133588
-48.17 0.195882 -0.128471
-48.16 0.183162 -0.12301
-48.15 0.17046 -0.117207
-48.14 0.157784 -0.11106
-48.13 0.145143 -0.104572
-48.12 0.132544 -0.097743
-48.11 0.119995 -0.090574
-48.1 0.107504 -0.0830664
-48.09 0.0950784 -0.0752216
-48.08 0.0827268 -0.0670413
-48.07 0.0704562 -0.0585275
-48.06 0.058274 -0.0496819
-48.05 0.0461875 -0.0405068
-48.04 0.0342039 -0.0310044
-48.03 0.0223302 -0.0211772
-48.02 0.0105734 -0.0110278
-48.01 -0.00105991 -0.000558643
-48 -0.0125629 0.0102273
-47.99 -0.0239292 0.0213273
-47.98 -0.0351524 0.0327382
-47.97 -0.0462262 0.0444571
-47.96 -0.0571445 0.0564808
-47.95 -0.0679013 0.0688062
-47.94 -0.0784908 0.0814298
-47.93 -0.0889072 0.0943484
-47.92 -0.0991449 0.107559
-47.91 -0.109198 0.121057
-47.9 -0.119062 0.13484
-47.89 -0.128731 0.148905
-47.88 -0.1382 0.163247
-47.87 -0.147464 0.177863
-47.86 -0.156517 0.19275
-47.85 -0.165355 0.207904
-47.84 -0.173974 0.223321
-47.83 -0.182368 0.238998
-47.82 -0.190532 0.254931
-47.81 -0.198463 0.271117
-47.8 -0.206154 0.287551
-47.79 -0.213603 0.304231
-47.78 -0.220805 0.321153
-47.77 -0.227754 0.338313
-47.76 -0.234448 0.355707
-47.75 -0.24088 0.373332
-47.74 -0.247048 0.391184
-47.73 -0.252946 0.40926
-47.72 -0.258571 0.427555
-47.71 -0.263917 0.446067
-47.7 -0.268982 0.464791
-47.69 -0.27376 0.483724
-47.68 -0.278247 0.502861
-47.67 -0.282438 0.5222
-47.66 -0.286331 0.541736
-47.65 -0.289919 0.561466
-47.64 -0.293199 0.581385
-47.63 -0.296167 0.60149
-47.62 -0.298817 0.621776
-47.61 -0.301146 0.64224
-47.6 -0.303149 0.662877
-47.59 -0.304822 0.683683
-47.58 -0.306159 0.704654
-47.57 -0.307157 0.725784
-47.56 -0.307811 0.747071
-47.55 -0.308116 0.768508
-47.54 -0.308068 0.790092
-47.53 -0.307662 0.811816
-47.52 -0.306893 0.833677
-47.51 -0.305757 0.85567
-47.5 -0.30425 0.877787
-47.49 -0.302366 0.900025
-47.48 -0.300101 0.922378
-47.47 -0.29745 0.94484
-47.46 -0.294409 0.967404
-47.45 -0.290973 0.990065
-47.44 -0.287138 1.01282
-47.43 -0.2829 1.03565
-47.42 -0.278253 1.05856
-47.41 -0.273194 1.08155
-47.4 -0.267718 1.10459
-47.39 -0.261821 1.1277
-47.38 -0.2555 1.15085
-47.37 -0.24875 1.17404
-47.36 -0.241566 1.19726
-47.35 -0.233947 1.22051
-47.34 -0.225888 1.24378
-47.33 -0.217385 1.26705
-47.32 -0.208435 1.29033
-47.31 -0.199036 1.31359
-47.3 -0.189184 1.33684
-47.29 -0.178876 1.36006
-47.28 -0.168111 1.38324
-47.27 -0.156885 1.40638
-47.26 -0.145198 1.42946
-47.25 -0.133046 1.45248
-47.24 -0.120428 1.47542
-47.23 -0.107343 1.49827
-47.22 -0.09379 1.52103
-47.21 -0.0797681 1.54367
-47.2 -0.0652767 1.56621
-47.19 -0.0503157 1.58861
-47.18 -0.034885 1.61088
-47.17 -0.0189851 1.63299
-47.16 -0.00261664 1.65495
-47.15 0.0142193 1.67673
-47.14 0.0315215 1.69833
-47.13 0.0492883 1.71974
-47.12 0.0675176 1.74094
-47.11 0.0862071 1.76193
-47.1 0.105354 1.78269
-47.09 0.124956 1.80322
-47.08 0.145009 1.82349
-47.07 0.165509 1.8435
-47.06 0.186453 1.86325
-47.05 0.207836 1.88271
-47.04 0.229654 1.90188
-47.03 0.251901 1.92074
-47.02 0.274572 1.93929
-47.01 0.297661 1.95752
-47 0.321163 1.97542
-46.99 0.34507 1.99296
-46.98 0.369377 2.01016
-46.97 0.394076 2.02699
-46.96 0.41916 2.04345
-46.95 0.444622 2.05952
-46.94 0.470454 2.07521
-46.93 0.496647 2.09049
-46.92 0.523193 2.10536
-46.91 0.550084 2.11982
-46.9 0.577311 2.13385
-46.89 0.604865 2.14744
-46.88 0.632736 2.1606
-46.87 0.660915 2.1733
-46.86 0.689392 2.18556
-46.85 0.718158 2.19735
-46.84 0.747203 2.20867
-46.83 0.776515 2.21951
-46.82 0.806086 2.22988
-46.81 0.835904 2.23976
-46.8 0.86596 2.24916
-46.79 0.896242 2.25805
-46.78 0.92674 2.26645
-46.77 0.957443 2.27435
-46.76 0.988341 2.28174
-46.75 1.01942 2.28862
-46.74 1.05068 2.29498
-46.73 1.08209 2.30083
-46.72 1.11366 2.30616
-46.71 1.14537 2.31097
-46.7 1.1772 2.31526
-46.69 1.20916 2.31903
-46.68 1.24122 2.32227
-46.67 1.27339 2.32498
-46.66 1.30564 2.32717
-46.65 1.33796 2.32883
-46.64 1.37036 2.32997
-46.63 1.40281 2.33058
-46.62 1.4353 2.33067
-46.61 1.46784 2.33023
-46.6 1.5004 2.32926
-46.59 1.53298 2.32777
-46.58 1.56557 2.32577
-46.57 1.59815 2.32324
-46.56 1.63073 2.32019
-46.55 1.66328 2.31663
-46.54 1.69581 2.31255
-46.53 1.72831 2.30796
-46.52 1.76076 2.30287
-46.51 1.79315 2.29726
-46.5 1.82549 2.29115
-46.49 1.85776 2.28454
-46.48 1.88995 2.27743
-46.47 1.92205 2.26982
-46.46 1.95407 2.26172
-46.45 1.98599 2.25313
-46.44 2.01781 2.24406
-46.43 2.04951 2.23449
-46.42 2.0811 2.22445
-46.41 2.11256 2.21393
-46.4 2.14389 2.20293
-46.39 2.17508 2.19146
-46.38 2.20614 2.17952
-46.37 2.23704 2.16711
-46.36 2.26779 2.15424
-46.35 2.29838 2.14091
-46.34 2.3288 2.12712
-46.33 2.35906 2.11288
-46.32 2.38914 2.09818
-46.31 2.41903 2.08303
-46.3 2.44874 2.06744
-46.29 2.47826 2.0514
-46.28 2.50758 2.03492
-46.27 2.53669 2.018
-46.26 2.5656 2.00064
-46.25 2.5943 1.98285
-46.24 2.62278 1.96462
-46.23 2.65104 1.94596
-46.22 2.67907 1.92687
-46.21 2.70686 1.90736
-46.2 2.73442 1.88742
-46.19 2.76173 1.86706
-46.18 2.7888 1.84628
-46.17 2.8156 1.82507
-46.16 2.84215 1.80345
-46.15 2.86843 1.78142
-46.14 2.89444 1.75897
-46.13 2.92018 1.73611
-46.12 2.94562 1.71284
-46.11 2.97078 1.68916
-46.1 2.99564 1.66507
-46.09 3.0202 1.64059
-46.08 3.04445 1.6157
-46.07 3.06839 1.5904
-46.06 3.092 1.56472
-46.05 3.11528 1.53863
-46.04 3.13823 1.51216
-46.03 3.16083 1.48529
-46.02 3.18309 1.45803
-46.01 3.20498 1.43039
-46 3.22651 1.40237
-45.99 3.24766 1.37397
-45.98 3.26844 1.34519
-45.97 3.28882 1.31605
-45.96 3.30881 1.28653
-45.95 3.32839 1.25665
-45.94 3.34756 1.22641
-45.93 3.36631 1.19582
-45.92 3.38463 1.16487
-45.91 3.40251 1.13358
-45.9 3.41994 1.10195
-45.89 3.43692 1.06998
-45.88 3.45344 1.03769
-45.87 3.46948 1.00507
-45.86 3.48504 0.972138
-45.85 3.50011 0.938895
-45.84 3.51469 0.905349
-45.83 3.52876 0.871508
-45.82 3.54232 0.83738
-45.81 3.55535 0.802973
-45.8 3.56786 0.768295
-45.79 3.57983 0.733355
-45.78 3.59125 0.698162
-45.77 3.60211 0.662725
-45.76 3.61242 0.627054
-45.75 3.62216 0.591159
-45.74 3.63132 0.555051
-45.73 3.6399 0.51874
-45.72 3.64789 0.482237
-45.71 3.65529 0.445553
-45.7 3.66208 0.408701
-45.69 3.66827 0.371691
-45.68 3.67384 0.334536
-45.67 3.6788 0.297248
-45.66 3.68313 0.259841
-45.65 3.68683 0.222326
-45.64 3.68991 0.184717
-45.63 3.69234 0.147028
-45.62 3.69414 0.109272
-45.61 3.69529 0.0714623
-45.6 3.6958 0.0336134
-45.59 3.69566 -0.00426076
-45.58 3.69487 -0.0421461
-45.57 3.69344 -0.0800281
-45.56 3.69134 -0.117893
-45.55 3.6886 -0.155725
-45.54 3.68521 -0.19351
-45.53 3.68116 -0.231234
-45.52 3.67646 -0.268882
-45.51 3.67111 -0.30644
-45.5 3.66511 -0.343892
-45.49 3.65846 -0.381224
-45.48 3.65117 -0.418421
-45.47 3.64324 -0.45547
-45.46 3.63467 -0.492355
-45.45 3.62547 -0.529063
-45.44 3.61564 -0.565578
-45.43 3.60518 -0.601888
-45.42 3.59411 -0.637979
-45.41 3.58242 -0.673836
-45.4 3.57012 -0.709446
-45.39 3.55723 -0.744797
-45.38 3.54373 -0.779874
-45.37 3.52966 -0.814667
-45.36 3.515 -0.849161
-45.35 3.49977 -0.883345
-45.34 3.48398 -0.917207
-45.33 3.46763 -0.950736
-45.32 3.45074 -0.98392
-45.31 3.43331 -1.01675
-45.3 3.41535 -1.04921
-45.29 3.39688 -1.0813
-45.28 3.3779 -1.113
-45.27 3.35843 -1.1443
-45.26 3.33846 -1.17521
-45.25 3.31803 -1.20569
-45.24 3.29713 -1.23576
-45.23 3.27577 -1.2654
-45.22 3.25398 -1.2946
-45.21 3.23175 -1.32336
-45.2 3.20911 -1.35167
-45.19 3.18606 -1.37953
-45.18 3.16261 -1.40692
-45.17 3.13878 -1.43384
-45.16 3.11457 -1.4603
-45.15 3.09001 -1.48627
-45.14 3.06509 -1.51177
-45.13 3.03984 -1.53678
-45.12 3.01426 -1.5613
-45.11 2.98837 -1.58534
-45.1 2.96218 -1.60887
-45.09 2.9357 -1.63192
-45.08 2.90894 -1.65446
-45.07 2.8819 -1.67651
-45.06 2.85462 -1.69805
-45.05 2.82708 -1.71909
-45.04 2.79931 -1.73963
-45.03 2.77132 -1.75967
-45.02 2.74311 -1.7792
-45.01 2.7147 -1.79823
-45 2.6861 -1.81675
-44.99 2.65731 -1.83478
-44.98 2.62834 -1.8523
-44.97 2.59922 -1.86932
-44.96 2.56994 -1.88585
-44.95 2.54051 -1.90187
-44.94 2.51094 -1.9174
-44.93 2.48125 -1.93244
-44.92 2.45144 -1.94698
-44.91 2.42151 -1.96103
-44.9 2.39148 -1.9746
-44.89 2.36135 -1.98767
-44.88 2.33114 -2.00027
-44.87 2.30084 -2.01238
-44.86 2.27047 -2.02401
-44.85 2.24003 -2.03516
-44.84 2.20953 -2.04584
-44.83 2.17897 -2.05605
-44.82 2.14837 -2.06578
-44.81 2.11772 -2.07505
-44.8 2.08704 -2.08385
-44.79 2.05632 -2.09218
-44.78 2.02558 -2.10006
-44.77 1.99482 -2.10748
-44.76 1.96405 -2.11444
-44.75 1.93326 -2.12094
-44.74 1.90247 -2.12699
-44.73 1.87168 -2.13259
-44.72 1.8409 -2.13774
-44.71 1.81013 -2.14244
-44.7 1.77937 -2.1467
-44.69 1.74862 -2.15051
-44.68 1.71791 -2.15387
-44.67 1.68722 -2.1568
-44.66 1.65656 -2.15928
-44.65 1.62594 -2.16132
-44.64 1.59536 -2.16293
-44.63 1.56483 -2.16409
-44.62 1.53435 -2.16482
-44.61 1.50393 -2.16511
-44.6 1.47356 -2.16497
-44.59 1.44326 -2.16439
-44.58 1.41303 -2.16337
-44.57 1.38287 -2.16193
-44.56 1.3528 -2.16004
-44.55 1.3228 -2.15772
-44.54 1.2929 -2.15497
-44.53 1.2631 -2.15179
-44.52 1.23339 -2.14817
-44.51 1.20379 -2.14412
-44.5 1.1743 -2.13964
-44.49 1.14493 -2.13473
-44.48 1.11568 -2.12939
-44.47 1.08656 -2.12361
-44.46 1.05758 -2.1174
-44.45 1.02874 -2.11077
-44.44 1.00005 -2.1037
-44.43 0.971515 -2.0962
-44.42 0.943142 -2.08828
-44.41 0.914939 -2.07993
-44.4 0.886912 -2.07116
-44.39 0.859068 -2.06195
-44.38 0.831416 -2.05233
-44.37 0.803962 -2.04228
-44.36 0.776714 -2.03182
-44.35 0.749681 -2.02093
-44.34 0.722869 -2.00963
-44.33 0.696286 -1.99792
-44.32 0.669942 -1.98579
-44.31 0.643843 -1.97326
-44.3 0.617998 -1.96032
-44.29 0.592415 -1.94697
-44.28 0.567103 -1.93323
-44.27 0.54207 -1.9191
-44.26 0.517323 -1.90457
-44.25 0.492872 -1.88966
-44.24 0.468725 -1.87436
-44.23 0.444889 -1.85869
-44.22 0.421374 -1.84264
-44.21 0.398187 -1.82623
-44.2 0.375337 -1.80946
-44.19 0.352831 -1.79234
-44.18 0.330678 -1.77486
-44.17 0.308886 -1.75704
-44.16 0.287461 -1.73889
-44.15 0.266413 -1.72042
-44.14 0.245748 -1.70162
-44.13 0.225473 -1.68251
-44.12 0.205596 -1.66309
-44.11 0.186124 -1.64338
-44.1 0.167063 -1.62338
-44.09 0.14842 -1.6031
-44.08 0.130201 -1.58256
-44.07 0.112413 -1.56175
-44.06 0.0950602 -1.54069
-44.05 0.0781491 -1.51939
-44.04 0.0616846 -1.49786
-44.03 0.0456718 -1.47611
-44.02 0.0301153 -1.45415
-44.01 0.0150194 -1.43199
-44 0.000388156 -1.40964
-43.99 -0.0137747 -1.38711
-43.98 -0.0274659 -1.36441
-43.97 -0.0406823 -1.34155
-43.96 -0.0534213 -1.31855
-43.95 -0.0656804 -1.29542
-43.94 -0.0774578 -1.27216
-43.93 -0.0887517 -1.24879
-43.92 -0.0995608 -1.22532
-43.91 -0.109884 -1.20176
-43.9 -0.119721 -1.17812
-43.89 -0.129072 -1.15441
-43.88 -0.137936 -1.13066
-43.87 -0.146315 -1.10685
-43.86 -0.154208 -1.08302
-43.85 -0.161617 -1.05916
-43.84 -0.168544 -1.03529
-43.83 -0.17499 -1.01143
-43.82 -0.180958 -0.987574
-43.81 -0.18645 -0.963743
-43.8 -0.191469 -0.939946
-43.79 -0.196018 -0.916192
-43.78 -0.200101 -0.892493
-43.77 -0.203721 -0.868858
-43.76 -0.206882 -0.845298
-43.75 -0.209588 -0.821823
-43.74 -0.211844 -0.798441
-43.73 -0.213656 -0.775163
-43.72 -0.215027 -0.751998
-43.71 -0.215963 -0.728954
-43.7 -0.216469 -0.70604
-43.69 -0.216552 -0.683265
-43.68 -0.216217 -0.660637
-43.67 -0.215469 -0.638164
-43.66 -0.214317 -0.615853
-43.65 -0.212764 -0.593713
-43.64 -0.210819 -0.57175
-43.63 -0.208487 -0.549971
-43.62 -0.205776 -0.528383
-43.61 -0.202692 -0.506993
-43.6 -0.199242 -0.485806
-43.59 -0.195433 -0.464828
-43.58 -0.191272 -0.444065
-43.57 -0.186766 -0.423522
-43.56 -0.181923 -0.403204
-43.55 -0.176749 -0.383117
-43.54 -0.171251 -0.363264
-43.53 -0.165438 -0.34365
-43.52 -0.159315 -0.324279
-43.51 -0.152889 -0.305155
-43.5 -0.146169 -0.286281
-43.49 -0.139161 -0.267662
-43.48 -0.131872 -0.249299
-43.47 -0.124309 -0.231197
-43.46 -0.116479 -0.213357
-43.45 -0.108389 -0.195783
-43.44 -0.100045 -0.178476
-43.43 -0.0914537 -0.16144
-43.42 -0.0826224 -0.144675
-43.41 -0.0735572 -0.128184
-43.4 -0.0642645 -0.11197
-43.39 -0.0547506 -0.0960321
-43.38 -0.0450216 -0.0803734
-43.37 -0.0350837 -0.064995
-43.36 -0.0249429 -0.049898
-43.35 -0.0146049 -0.0350837
-43.34 -0.00407567 -0.0205531
-43.33 0.00663923 -0.00630732
-43.32 0.0175342 0.00765282
-43.31 0.0286038 0.0213264
-43.3 0.0398425 0.0347126
-43.29 0.0512452 0.0478107
-43.28 0.0628067 0.06062
-43.27 0.0745218 0.0731396
-43.26 0.0863854 0.0853691
-43.25 0.0983928 0.0973076
-43.24 0.110539 0.108955
-43.23 0.122819 0.120309
-43.22 0.135228 0.131371
-43.21 0.147762 0.14214
-43.2 0.160416 0.152614
-43.19 0.173185 0.162794
-43.18 0.186065 0.172678
-43.17 0.19905 0.182267
-43.16 0.212138 0.191558
-43.15 0.225322 0.200552
-43.14 0.238599 0.209247
-43.13 0.251964 0.217644
-43.12 0.265413 0.225741
-43.11 0.27894 0.233537
-43.1 0.292542 0.241031
-43.09 0.306214 0.248224
-43.08 0.319951 0.255113
-43.07 0.333748 0.261698
-43.06 0.347602 0.267979
-43.05 0.361506 0.273954
-43.04 0.375456 0.279622
-43.03 0.389448 0.284983
-43.02 0.403475 0.290036
-43.01 0.417534 0.29478
-43 0.431619 0.299214
-42.99 0.445725 0.303338
-42.98 0.459846 0.307151
-42.97 0.473977 0.310652
-42.96 0.488112 0.31384
-42.95 0.502247 0.316716
-42.94 0.516375 0.319278
-42.93 0.53049 0.321526
-42.92 0.544587 0.323461
-42.91 0.55866 0.325081
-42.9 0.572702 0.326387
-42.89 0.586708 0.327378
-42.88 0.600671 0.328056
-42.87 0.614584 0.328419
-42.86 0.628442 0.328469
-42.85 0.642239 0.328206
-42.84 0.655966 0.327631
-42.83 0.669618 0.326745
-42.82 0.683189 0.325548
-42.81 0.696671 0.324042
-42.8 0.710057 0.322229
-42.79 0.723341 0.320109
-42.78 0.736516 0.317685
-42.77 0.749574 0.314958
-42.76 0.76251 0.311931
-42.75 0.775316 0.308606
-42.74 0.787984 0.304986
-42.73 0.800509 0.301073
-42.72 0.812883 0.29687
-42.71 0.8251 0.292381
-42.7 0.837152 0.287609
-42.69 0.849033 0.282558
-42.68 0.860735 0.277231
-42.67 0.872253 0.271632
-42.66 0.88358 0.265767
-42.65 0.894708 0.259639
-42.64 0.905633 0.253253
-42.63 0.916347 0.246614
-42.62 0.926844 0.239728
-42.61 0.937118 0.232599
-42.6 0.947163 0.225234
-42.59 0.956973 0.217637
-42.58 0.966544 0.209816
-42.57 0.975868 0.201775
-42.56 0.984942 0.193523
-42.55 0.993759 0.185064
-42.54 1.00232 0.176406
-42.53 1.01061 0.167556
-42.52 1.01863 0.15852
-42.51 1.02637 0.149306
-42.5 1.03384 0.139921
-42.49 1.04102 0.130373
-42.48 1.04792 0.120668
-42.47 1.05453 0.110815
-42.46 1.06085 0.100822
-42.45 1.06687 0.0906954
-42.44 1.07259 0.0804441
-42.43 1.07801 0.0700758
-42.42 1.08313 0.0595986
-42.41 1.08795 0.0490205
-42.4 1.09246 0.0383496
-42.39 1.09666 0.027594
-42.38 1.10055 0.0167618
-42.37 1.10413 0.00586118
-42.36 1.1074 -0.00509976
-42.35 1.11037 -0.0161129
-42.34 1.11302 -0.0271703
-42.33 1.11536 -0.0382638
-42.32 1.11739 -0.0493855
-42.31 1.11911 -0.0605275
-42.3 1.12052 -0.0716819
-42.29 1.12163 -0.082841
-42.28 1.12242 -0.0939972
-42.27 1.12292 -0.105143
-42.26 1.12311 -0.11627
-42.25 1.123 -0.127373
-42.24 1.12259 -0.138443
-42.23 1.12188 -0.149473
-42.22 1.12088 -0.160456
-42.21 1.11959 -0.171386
-42.2 1.11801 -0.182256
-42.19 1.11614 -0.19306
-42.18 1.11399 -0.20379
-42.17 1.11157 -0.214441
-42.16 1.10886 -0.225007
-42.15 1.10589 -0.235482
-42.14 1.10264 -0.24586
-42.13 1.09913 -0.256136
-42.12 1.09536 -0.266304
-42.11 1.09134 -0.276359
-42.1 1.08706 -0.286296
-42.09 1.08253 -0.29611
-42.08 1.07776 -0.305797
-42.07 1.07275 -0.315351
-42.06 1.0675 -0.32477
-42.05 1.06202 -0.334047
-42.04 1.05631 -0.34318
-42.03 1.05038 -0.352165
-42.02 1.04423 -0.360997
-42.01 1.03787 -0.369673
-42 1.03129 -0.378191
-41.99 1.02451 -0.386545
-41.98 1.01753 -0.394734
-41.97 1.01035 -0.402755
-41.96 1.00298 -0.410603
-41.95 0.995423 -0.418278
-41.94 0.98768 -0.425775
-41.93 0.979757 -0.433093
-41.92 0.971658 -0.440229
-41.91 0.963387 -0.447181
-41.9 0.954948 -0.453945
-41.89 0.946346 -0.460521
-41.88 0.937585 -0.466907
-41.87 0.928668 -0.473099
-41.86 0.9196 -0.479096
-41.85 0.910383 -0.484896
-41.84 0.901023 -0.490498
-41.83 0.891523 -0.495899
-41.82 0.881886 -0.501098
-41.81 0.872117 -0.506093
-41.8 0.862218 -0.510881
-41.79 0.852195 -0.515463
-41.78 0.842049 -0.519835
-41.77 0.831786 -0.523996
-41.76 0.821407 -0.527945
-41.75 0.810918 -0.531679
-41.74 0.800321 -0.535198
-41.73 0.789621 -0.5385
-41.72 0.778819 -0.541582
-41.71 0.767921 -0.544443
-41.7 0.756929 -0.547082
-41.69 0.745847 -0.549498
-41.68 0.734679 -0.551687
-41.67 0.723428 -0.553649
-41.66 0.712098 -0.555381
-41.65 0.700692 -0.556883
-41.64 0.689214 -0.558153
-41.63 0.677668 -0.559188
-41.62 0.666057 -0.559987
-41.61 0.654386 -0.560549
-41.6 0.642658 -0.560871
-41.59 0.630877 -0.560952
-41.58 0.619046 -0.560791
-41.57 0.607172 -0.560384
-41.56 0.595256 -0.559732
-41.55 0.583304 -0.558832
-41.54 0.571319 -0.557682
-41.53 0.559307 -0.556282
-41.52 0.547272 -0.554629
-41.51 0.535217 -0.552721
-41.5 0.523149 -0.550558
-41.49 0.511072 -0.548138
-41.48 0.49899 -0.54546
-41.47 0.486908 -0.542521
-41.46 0.474833 -0.539322
-41.45 0.462768 -0.535861
-41.44 0.450719 -0.532137
-41.43 0.438691 -0.528149
-41.42 0.426691 -0.523895
-41.41 0.414722 -0.519377
-41.4 0.402792 -0.514592
-41.39 0.390906 -0.50954
-41.38 0.379069 -0.504221
-41.37 0.367288 -0.498634
-41.36 0.355568 -0.49278
-41.35 0.343916 -0.486659
-41.34 0.332338 -0.480271
-41.33 0.32084 -0.473615
-41.32 0.309427 -0.466694
-41.31 0.298107 -0.459506
-41.3 0.286886 -0.452054
-41.29 0.27577 -0.444339
-41.28 0.264766 -0.436361
-41.27 0.25388 -0.428122
-41.26 0.243118 -0.419624
-41.25 0.232486 -0.410869
-41.24 0.221993 -0.401858
-41.23 0.211643 -0.392594
-41.22 0.201443 -0.38308
-41.21 0.1914 -0.373317
-41.2 0.181519 -0.363309
